央视频道,#genre#
郑州影视,http://222.141.135.97:888/rtp/225.1.4.146:1182
郑州影视,http://222.141.134.191:8888/rtp/225.1.4.146:1182
郑州影视,http://222.141.135.97:8888/rtp/225.1.4.146:1182
郑州教育,http://123.10.38.92:8800/rtp/225.1.4.191:1241
郑州教育,http://219.157.255.62:8888/rtp/225.1.4.191:1241
郑州教育,http://222.141.134.191:8888/rtp/225.1.4.191:1241
郑州教育,http://222.141.135.97:8888/rtp/225.1.4.191:1241
郑州文旅,http://123.10.38.92:8800/rtp/225.1.4.142:1178
郑州文旅,http://219.157.255.62:8888/rtp/225.1.4.142:1178
郑州文旅,http://222.141.134.191:888/rtp/225.1.4.142:1178
郑州文旅,http://222.141.134.191:8888/rtp/225.1.4.142:1178
郑州文旅,http://222.141.135.97:8888/rtp/225.1.4.142:1178
郑州新闻,http://123.10.38.92:8800/rtp/225.1.4.140:1176
郑州新闻,http://219.157.255.62:8888/rtp/225.1.4.140:1176
郑州妇女,http://222.141.135.97:8888/rtp/225.1.4.147:1183
郑州新闻,http://222.141.134.191:888/rtp/225.1.4.140:1176
郑州新闻,http://222.141.134.191:8888/rtp/225.1.4.140:1176
郑州新闻,http://222.141.135.97:888/rtp/225.1.4.140:1176
郑州新闻,http://222.141.135.97:8888/rtp/225.1.4.140:1176
郑州都市,http://219.157.255.62:8888/rtp/225.1.4.149:1185
郑州都市,http://123.10.38.92:8800/rtp/225.1.4.149:1185
郑州都市,http://222.141.134.191:888/rtp/225.1.4.149:1185
郑州都市,http://222.141.135.97:888/rtp/225.1.4.149:1185
郑州教育,http://222.141.134.191:888/rtp/225.1.4.191:1241
郑州都市,http://222.141.134.191:8888/rtp/225.1.4.149:1185
郑州都市,http://222.141.135.97:8888/rtp/225.1.4.149:1185
郑州教育,http://222.141.135.97:888/rtp/225.1.4.191:1241
郑州文旅,http://222.141.135.97:888/rtp/225.1.4.142:1178

北京频道,#genre#
北京体育休闲,http://114.243.106.85:8888/rtp/239.3.1.243:8000
北京体育休闲,http://123.113.186.207:8000/rtp/239.3.1.243:8000
北京卡酷少儿,http://114.243.106.85:8888/rtp/239.3.1.189:8000
北京卡酷少儿,http://123.113.186.207:8000/rtp/239.3.1.189:8000
北京卫视,http://114.243.106.85:8888/rtp/239.3.1.241:8000
北京卫视,http://123.113.186.207:8000/rtp/239.3.1.241:8000
北京国际频道,http://123.113.186.207:8000/rtp/239.3.1.235:8000
北京影视,http://114.243.106.85:8888/rtp/239.3.1.158:8000
北京文艺,http://114.243.106.85:8888/rtp/239.3.1.242:8000
北京国际频道,http://114.243.106.85:8888/rtp/239.3.1.235:8000
北京影视,http://123.113.186.207:8000/rtp/239.3.1.158:8000
北京文艺,http://123.113.186.207:8000/rtp/239.3.1.242:8000
北京生活,http://114.243.106.85:8888/rtp/239.3.1.231:8000
北京新闻,http://114.243.106.85:8888/rtp/239.3.1.159:8000
北京新闻,http://123.113.186.207:8000/rtp/239.3.1.159:8000
北京生活,http://123.113.186.207:8000/rtp/239.3.1.231:8000
北京纪实科教,http://114.243.106.85:8888/rtp/239.3.1.227:8000
北京纪实科教,http://123.113.186.207:8000/rtp/239.3.1.227:8000
北京财经,http://123.113.186.207:8000/rtp/239.3.1.229:8000
北京财经,http://114.243.106.85:8888/rtp/239.3.1.229:8000
北京青年,http://114.243.106.85:8888/rtp/239.3.1.232:8000
北京青年,http://123.113.186.207:8000/rtp/239.3.1.232:8000

港澳频道,#genre#
凤凰中文,http://118.248.162.117:8888/udp/239.76.246.7:1234
凤凰中文,http://118.248.162.117:8888/udp/239.76.246.134:1234
凤凰中文,http://118.248.162.117:8888/udp/239.76.253.134:9000
凤凰中文,http://118.248.162.117:8888/udp/239.76.253.135:9000
凤凰中文,http://118.251.63.148:8888/udp/239.76.246.7:1234
凤凰中文,http://118.251.63.148:8888/udp/239.76.253.134:9000
凤凰中文,http://118.251.63.148:8888/udp/239.76.246.134:1234
凤凰中文,http://124.230.56.55:55555/udp/239.76.246.134:1234
凤凰中文,http://118.251.63.148:8888/udp/239.76.253.135:9000
凤凰中文,http://124.230.56.55:55555/udp/239.76.246.7:1234
凤凰中文,http://124.230.56.55:55555/udp/239.76.253.135:9000
凤凰中文,http://124.230.56.55:55555/udp/239.76.253.134:9000
凤凰中文,http://124.230.56.93:55555/udp/239.76.246.134:1234
凤凰中文,http://124.230.56.93:55555/udp/239.76.253.134:9000
凤凰中文,http://124.230.56.93:55555/udp/239.76.246.7:1234
凤凰中文,http://124.230.56.93:55555/udp/239.76.253.135:9000
凤凰中文,http://175.11.69.146:8888/udp/239.76.246.7:1234
凤凰中文,http://175.11.69.146:8888/udp/239.76.246.134:1234
凤凰中文,http://220.168.76.75:8888/udp/239.76.246.134:1234
凤凰中文,http://220.168.76.75:8888/udp/239.76.246.7:1234
凤凰资讯,http://118.248.162.117:8888/udp/239.76.246.8:1234
凤凰资讯,http://118.248.162.117:8888/udp/239.76.246.135:1234
凤凰资讯,http://118.248.162.117:8888/udp/239.76.253.134:9000
凤凰资讯,http://118.251.63.148:8888/udp/239.76.246.135:1234
凤凰资讯,http://118.248.162.117:8888/udp/239.76.253.135:9000
凤凰资讯,http://118.251.63.148:8888/udp/239.76.246.8:1234
凤凰资讯,http://118.251.63.148:8888/udp/239.76.253.135:9000
凤凰资讯,http://118.251.63.148:8888/udp/239.76.253.134:9000
凤凰资讯,http://124.230.56.55:55555/udp/239.76.246.135:1234
凤凰资讯,http://124.230.56.55:55555/udp/239.76.246.8:1234
凤凰资讯,http://124.230.56.55:55555/udp/239.76.253.134:9000
凤凰资讯,http://124.230.56.55:55555/udp/239.76.253.135:9000
凤凰资讯,http://124.230.56.93:55555/udp/239.76.246.135:1234
凤凰资讯,http://124.230.56.93:55555/udp/239.76.246.8:1234
凤凰资讯,http://124.230.56.93:55555/udp/239.76.253.134:9000
凤凰资讯,http://124.230.56.93:55555/udp/239.76.253.135:9000
凤凰资讯,http://175.11.69.146:8888/udp/239.76.246.8:1234
凤凰资讯,http://175.11.69.146:8888/udp/239.76.246.135:1234
凤凰资讯,http://175.11.69.146:8888/udp/239.76.253.135:9000
凤凰资讯,http://175.11.69.146:8888/udp/239.76.253.134:9000

凤凰中文,http://118.113.179.38:4022/udp/233.50.200.191:5140
凤凰中文,http://118.113.179.38:4022/udp/233.50.200.42:5140
凤凰中文,http://118.113.179.38:4022/udp/239.76.246.7:1234
凤凰中文,http://118.113.179.38:4022/rtp/239.61.2.184:9092
凤凰中文,http://118.113.179.38:4022/rtp/239.93.1.9:2192
凤凰中文,http://118.113.179.38:4022/udp/239.255.30.50:8231
凤凰中文,http://118.121.174.46:8888/udp/239.76.246.7:1234
凤凰中文,http://118.121.174.46:8888/rtp/239.93.1.9:2192
凤凰中文,http://118.121.174.46:8888/udp/233.50.200.191:5140
凤凰中文,http://118.121.174.46:8888/udp/239.255.30.50:8231
凤凰中文,http://171.212.208.185:8008/rtp/239.93.1.9:2192
凤凰中文,http://171.212.208.185:8008/udp/239.76.246.7:1234
凤凰中文,http://171.212.208.185:8008/udp/239.255.30.50:8231
凤凰中文,http://171.212.208.186:8008/rtp/239.61.2.184:9092
凤凰中文,http://171.212.208.185:8008/udp/233.50.200.191:5140
凤凰中文,http://171.212.208.186:8008/rtp/239.93.1.9:2192
凤凰中文,http://171.212.208.185:8008/rtp/239.61.2.184:9092
凤凰中文,http://171.212.208.185:8008/udp/233.50.200.42:5140
凤凰中文,http://220.166.43.185:4022/rtp/239.93.1.9:2192
凤凰中文,http://220.166.43.185:4022/rtp/239.61.2.184:9092
凤凰资讯,http://118.113.179.38:4022/rtp/239.93.1.4:2191
凤凰资讯,http://118.113.179.38:4022/rtp/239.61.2.183:9086
凤凰资讯,http://118.113.179.38:4022/udp/233.50.200.192:5140
凤凰资讯,http://118.113.179.38:4022/udp/239.255.30.70:8231
凤凰资讯,http://118.113.179.38:4022/udp/239.76.246.8:1234
凤凰资讯,http://118.121.174.46:8888/rtp/239.61.2.183:9086
凤凰资讯,http://118.121.174.46:8888/rtp/239.93.1.4:2191
凤凰资讯,http://118.121.174.46:8888/udp/233.50.200.192:5140
凤凰资讯,http://118.121.174.46:8888/udp/239.255.30.70:8231
凤凰资讯,http://171.212.208.185:8008/udp/233.50.200.192:5140
凤凰资讯,http://171.212.208.185:8008/udp/239.255.30.70:8231
凤凰资讯,http://171.212.208.185:8008/rtp/239.93.1.4:2191
凤凰资讯,http://171.212.208.185:8008/rtp/239.61.2.183:9086
凤凰资讯,http://171.212.208.185:8008/udp/239.76.246.8:1234
凤凰资讯,http://171.212.208.186:8008/rtp/239.93.1.4:2191
凤凰资讯,http://171.212.208.186:8008/rtp/239.61.2.183:9086
凤凰资讯,http://171.212.208.186:8008/udp/239.255.30.70:8231
凤凰资讯,http://171.212.208.186:8008/udp/233.50.200.192:5140
凤凰资讯,http://220.166.43.185:4022/rtp/239.61.2.183:9086
凤凰资讯,http://171.212.208.186:8008/udp/239.76.246.8:1234
凤凰香港,http://118.113.179.38:4022/udp/239.255.30.123:8231
凤凰香港,http://220.166.43.185:4022/udp/239.255.30.123:8231
凤凰香港,http://61.188.32.66:9000/udp/239.255.30.123:8231
凤凰香港,http://171.212.208.185:8008/udp/239.255.30.123:8231
凤凰香港,http://171.212.208.186:8008/udp/239.255.30.123:8231


#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/凤凰香港.png" group-title="港澳频道",凤凰香港
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="港澳频道",凤凰资讯
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/TVB星河.png" group-title="港澳频道",TVB星河
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/TVB星河国语.png" group-title="港澳频道",TVB星河国语
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/TVB翡翠台.png" group-title="港澳频道",TVB翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="港澳频道",翡翠台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="港澳频道",凤凰中文
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/凤凰资讯台.png" group-title="港澳频道",凤凰资讯台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/凤凰资讯台.png" group-title="港澳频道",凤凰资讯台
#EXTINF:-1 tvg-logo="https://live.fanmingming.com/tv/无线新闻台.png" group-title="港澳频道",无线新闻台
#EXTINF:-1 tvg-id="2" tvg-name="翡翠台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LT59-vIAw8MbwsojGsFcI4E.png" group-title="🐉香港频道「线路1」",翡翠台
#EXTINF:-1 tvg-id="21" tvg-name="翡翠台 4K" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LT59-vIAw8MbwsojGsFcI4E.png" group-title="🐉香港频道「线路1」",翡翠台 4K
#EXTINF:-1 tvg-id="23" tvg-name="明珠台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LSQWRNw88tH5DezuM5ppQx3.png" group-title="🐉香港频道「线路1」",明珠台
#EXTINF:-1 tvg-id="27" tvg-name="鳳凰衛視中文台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LQRGYciQr7mpGHZaIFeplBJHifgI5OWr69syaHC479hGQ.png" group-title="🐉香港频道「线路1」",鳳凰衛視中文台
#EXTINF:-1 tvg-id="28" tvg-name="鳳凰衛視資訊台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LTKzq52ZOMbXPyN6_oct34EGrbjv9bCCkyXeueEJWVUpA.png" group-title="🐉香港频道「线路1」",鳳凰衛視資訊台
#EXTINF:-1 tvg-id="29" tvg-name="鳳凰衛視香港台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LQKgJRSHzi-8y5sYd4m3BIO-bUVcU9FVH2HpOVNZzkYyg.png" group-title="🐉香港频道「线路1」",鳳凰衛視香港台
#EXTINF:-1 tvg-id="30" tvg-name="黃金翡翠台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LSRiqS24cfG01Wg6R0znJLszOGqyoaZxG-iB-FXtUCh8A.png" group-title="🐉香港频道「线路1」",黃金翡翠台
#EXTINF:-1 tvg-id="39" tvg-name="天映經典頻道" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LRf2tGbmAGo-OZPykaz0TXJJINsLKDezAFQ5yVosm5-Jw.png" group-title="🐉香港频道「线路1」",天映經典頻道
#EXTINF:-1 tvg-id="45" tvg-name="myTV SUPER 18台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LTVlbPrJVET_3l0DGKePlPelBc1plT6Ie7ePde2zG8KQQ.png" group-title="🐉香港频道「线路1」",myTV SUPER 18台
#EXTINF:-1 tvg-id="46" tvg-name="創世電視" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LQhhsDUpe7tuSwIN-9R6XO4rifFE_k-7f6IINFWRUaklw.png" group-title="🐉香港频道「线路1」",創世電視
#EXTINF:-1 tvg-id="54" tvg-name="美亞電影台" tvg-logo="http://mainserver.567852.xyz:80/images/Fq85_5uquAsqvhaWKlr0sF2IXmawK_00T1Bv21ti1LT60Ol497pSvgCcKEIJnsqjQAesY4IHSMx7jfm6-Af49g.png" group-title="🐉香港频道「线路1」",美亞電影台
#EXTINF:-1 tvg-id="1138" tvg-name="翡翠台(北美)" group-title="🐉香港频道「线路1」",翡翠台(北美)
#EXTINF:-1 tvg-id="1139" tvg-name="娱乐新闻台(北美)" group-title="🐉香港频道「线路1」",娱乐新闻台(北美)
#EXTINF:-1 tvg-id="1141" tvg-name="翡翠台(泰国)" group-title="🐉香港频道「线路1」",翡翠台(泰国)
#EXTINF:-1 tvg-id="1142" tvg-name="无线新闻台(北美)" group-title="🐉香港频道「线路1」",无线新闻台(北美)
#EXTINF:-1 tvg-id="200TVBS台劇台" tvg-name="200TVBS台劇台" tvg-logo="https://epg.v1.mk/logo/200TVBS台劇台.png" group-title="🐉香港频道「线路2」",TVB 翡翠台
#EXTINF:-1 tvg-id="TVB无线新闻台png" tvg-name="TVB无线新闻台png" tvg-logo="https://epg.v1.mk/logo/TVB无线新闻台png.png" group-title="🐉香港频道「线路2」",TVB 无线新闻台
#EXTINF:-1 tvg-id="200TVBS台劇台" tvg-name="200TVBS台劇台" tvg-logo="https://epg.v1.mk/logo/200TVBS台劇台.png" group-title="🐉香港频道「线路2」",TVB 黄金翡翠台
#EXTINF:-1 tvg-id="TVB星河" tvg-name="TVB星河" tvg-logo="https://epg.v1.mk/logo/TVB星河.png" group-title="🐉香港频道「线路2」",TVB 星河台
#EXTINF:-1 tvg-id="TVB娱乐新闻台" tvg-name="TVB娱乐新闻台" tvg-logo="https://epg.v1.mk/logo/TVB娱乐新闻台.png" group-title="🐉香港频道「线路2」",TVB 娱乐新闻台
#EXTINF:-1 tvg-id="200TVBS台劇台" tvg-name="200TVBS台劇台" tvg-logo="https://epg.v1.mk/logo/200TVBS台劇台.png" group-title="🐉香港频道「线路2」",TVB 明珠台
#EXTINF:-1 tvg-id="凤凰卫视资讯台" tvg-name="凤凰卫视资讯台" tvg-logo="https://epg.v1.mk/logo/凤凰卫视资讯台.png" group-title="🐉香港频道「线路2」",凤凰卫视 资讯台
#EXTINF:-1 tvg-id="凤凰卫视中文台" tvg-name="凤凰卫视中文台" tvg-logo="https://epg.v1.mk/logo/凤凰卫视中文台.png" group-title="🐉香港频道「线路2」",凤凰卫视 中文台
#EXTINF:-1 tvg-id="凤凰卫视香港台" tvg-name="凤凰卫视香港台" tvg-logo="https://epg.v1.mk/logo/凤凰卫视香港台.png" group-title="🐉香港频道「线路2」",凤凰卫视 香港台
#EXTINF:-1 tvg-id="星空卫视" tvg-name="星空卫视" tvg-logo="https://epg.v1.mk/logo/星空卫视.png" group-title="🐉香港频道「线路2」",星空卫视
#EXTINF:-1 tvg-id="香港卫视" tvg-name="香港卫视" tvg-logo="https://epg.v1.mk/logo/香港卫视.png" group-title="🐉香港频道「线路2」",香港卫视
#EXTINF:-1 tvg-id="HKC18" tvg-name="HKC18" tvg-logo="https://epg.v1.mk/logo/HKC18.png" group-title="🐉香港频道「线路2」",HKC 18台
#EXTINF:-1 tvg-id="NOW星影台" tvg-name="NOW星影台" tvg-logo="https://epg.v1.mk/logo/NOW星影台.png" group-title="🐉香港频道「线路2」",Now 星影台
#EXTINF:-1 tvg-id="凤凰中文" tvg-name="鳳凰中文" tvg-logo="https://epg.iill.top/logo/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-id="凤凰资讯" tvg-name="鳳凰資訊" tvg-logo="https://epg.iill.top/logo/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-id="凤凰香港" tvg-name="鳳凰香港" tvg-logo="https://epg.iill.top/logo/凤凰香港.png" group-title="🐉香港频道「线路3」",凤凰香港
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-name="香港卫视" tvg-logo="https://live.fanmingming.com/tv/香港卫视.png" group-title="🐉香港频道「线路3」",香港卫视
#EXTINF:-1 tvg-name="星空卫视" tvg-logo="https://live.fanmingming.com/tv/星空卫视.png" group-title="🐉香港频道「线路3」",星空卫视
#EXTINF:-1 group-title="🐉香港频道「线路3」",重温经典
#EXTINF:-1 group-title="🐉香港频道「线路3」",星光视界
#EXTINF:-1 tvg-id="126" tvg-name="翡翠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB翡翠台.png" group-title="🐉香港频道「线路3」",TVB 翡翠
#EXTINF:-1 tvg-id="126" tvg-name="翡翠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB翡翠台.png" group-title="🐉香港频道「线路3」",TVB翡翠2
#EXTINF:-1 tvg-id="141" tvg-name="凤凰中文" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangzhongwen.png" group-title="🐉香港频道「线路3」",凤凰中文
#EXTINF:-1 tvg-id="142" tvg-name="凤凰资讯" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangzixun.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-id="143" tvg-name="凤凰香港" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangxianggang.png" group-title="🐉香港频道「线路3」",凤凰香港
#EXTINF:-1 tvg-id="142" tvg-name="凤凰资讯" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangzixun.png" group-title="🐉香港频道「线路3」",凤凰资讯
#EXTINF:-1 tvg-id="126" tvg-name="翡翠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB翡翠台.png" group-title="🐉香港频道「线路3」",翡翠台
#EXTINF:-1 tvg-id="127" tvg-name="明珠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB明珠台.png" group-title="🐉香港频道「线路3」",明珠台
#EXTINF:-1 group-title="🐉香港频道「线路3」",星空卫视
#EXTINF:-1 group-title="🐉香港频道「线路3」",TVB星河台
#EXTINF:-1 tvg-id="130" tvg-name="无线新闻" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/wxxw.png" group-title="🐉香港频道「线路3」",无线新闻台
#EXTINF:-1 group-title="🐉香港频道「线路3」",无线娱乐新闻台
#EXTINF:-1 group-title="🐉香港频道「线路3」",TVB功夫台
#EXTINF:-1 group-title="🐉香港频道「线路3」",TVB星河台
#EXTINF:-1 group-title="🐉香港频道「线路3」",TVB娱乐新闻台
#EXTINF:-1 tvg-id="141" tvg-name="凤凰中文" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangzhongwen.png" group-title="🐉香港频道「线路3」",凤凰卫视
#EXTINF:-1 tvg-id="143" tvg-name="凤凰香港" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangxianggang.png" group-title="🐉香港频道「线路3」",凤凰香港
#EXTINF:-1 tvg-id="143" tvg-name="凤凰香港" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/fenghuangxianggang.png" group-title="🐉香港频道「线路3」",凤凰香港
#EXTINF:-1 tvg-id="126" tvg-name="翡翠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB翡翠台.png" group-title="🐉香港频道「线路3」",TVB翡翠台
#EXTINF:-1 tvg-id="127" tvg-name="明珠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB明珠台.png" group-title="🐉香港频道「线路3」",TVB明珠台
#EXTINF:-1 tvg-id="130" tvg-name="无线新闻" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/wxxw.png" group-title="🐉香港频道「线路3」",TVB无线新闻台
#EXTINF:-1 tvg-id="416" tvg-name="J2" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVBJ2.png" group-title="🐉香港频道「线路3」",TVB J2台
#EXTINF:-1 tvg-id="126" tvg-name="翡翠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB翡翠台.png" group-title="🐉香港频道「线路3」",TVB翡翠台 4K
#EXTINF:-1 tvg-id="126" tvg-name="翡翠台" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/TVB翡翠台.png" group-title="🐉香港频道「线路3」",TVB翡翠台 4K
#EXTINF:-1 group-title="🐉香港频道「线路3」",TVB J1
#EXTINF:-1 group-title="🐉香港频道「线路3」",星空卫视
#EXTINF:-1 group-title="🐉香港频道「线路3」",耀才财经台HD
#EXTINF:-1 tvg-id="412" tvg-name="HKS" tvg-logo="http://epg.51zmt.top:8000/tb1/gt/hks.png" group-title="🐉香港频道「线路3」",香港卫视
#EXTINF:-1 group-title="🐉香港频道「线路3」",港台RTHK33HD
#EXTINF:-1 group-title="🐉香港频道「线路3」",港台RTHK34HD
#EXTINF:-1 tvg-name="莲花卫视" tvg-logo="https://epg.iill.top/logo/澳门莲花.png" group-title="🐉澳门频道",澳門蓮花
#EXTINF:-1 tvg-name="翡翠台" tvg-logo="https://live.fanmingming.com/tv/翡翠台.png" group-title="🐉秒播线路③💥",翡翠台
#EXTINF:-1 tvg-name="明珠台" tvg-logo="https://live.fanmingming.com/tv/明珠台.png" group-title="🐉秒播线路③💥",明珠台
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉秒播线路③💥",凤凰中文
#EXTINF:-1 tvg-name="凤凰资讯" tvg-logo="https://live.fanmingming.com/tv/凤凰资讯.png" group-title="🐉秒播线路④💥",凤凰资讯
#EXTINF:-1 tvg-name="凤凰中文" tvg-logo="https://live.fanmingming.com/tv/凤凰中文.png" group-title="🐉秒播线路④💥",凤凰中文
#EXTINF:-1 tvg-name="凤凰香港" tvg-logo="https://live.fanmingming.com/tv/凤凰香港.png" group-title="🐉秒播线路④💥",凤凰香港
#EXTINF:-1 tvg-name="重温经典" tvg-logo="https://live.fanmingming.com/tv/重温经典.png" group-title="🐉秒播线路④💥",重温经典
http://148.135.93.213:81/live.php?id=重温经典
#EXTINF:-1 tvg-name="重温经典" tvg-logo="https://live.fanmingming.com/tv/重温经典.png" group-title="🐉数字高清🐯",重温经典




湖南频道,#genre#
娄底公共,http://118.248.162.117:8888/udp/239.76.248.19:1234
娄底公共,http://118.251.63.148:8888/udp/239.76.248.19:1234
娄底公共,http://118.248.162.117:8888/udp/239.76.255.19:9000
娄底公共,http://124.230.56.55:55555/udp/239.76.248.19:1234
娄底公共,http://118.251.63.148:8888/udp/239.76.255.19:9000
